source_name,author,date,title,description,content,label,tesla_related,title_desc,title_label,title_score,content_label,content_score,description_label,description_score,title_desc_label,title_desc_score
Engadget,Mariella Moon,9/29/2023,Tesla sued by federal agency for racial harassment at California factory,"Tesla has been tolerating racial harassment at its factory in Fremont, California since at least 2015 until today, according to the lawsuit filed by the US Equal Employment Opportunity Commission (EEOC). The automaker has violated federal law by tolerating th","Tesla has been tolerating racial harassment at its factory in Fremont, California since at least 2015 until today, according to the lawsuit filed by the US Equal Employment Opportunity Commission (EE [+1829 chars]",negative,yes,"Tesla sued by federal agency for racial harassment at California factory Tesla has been tolerating racial harassment at its factory in Fremont, California since at least 2015 until today, according to the lawsuit filed by the US Equal Employment Opportunity Commission (EEOC). The automaker has violated federal law by tolerating th",negative,0.782600998878479,negative,0.8834797739982605,negative,0.9019742012023926,negative,0.8946716785430908
Fortune,Christiaan Hetzner,9/29/2023,"Musk takes time out from running his X, Tesla and SpaceX empire to livestream about illegal immigration from U.S. border",A Tesla bull questioned the logic behind Musk traveling to Eagle Pass at a time when Joe Biden is in Detroit alongside picketing UAW auto workers.,"Elon Musk, renowned for his ambitions in advancing sustainable energy, robotics, and space exploration, has turned his attention to a pressing issue closer to home: illegal immigration.Despite his de [+3495 chars]",neutral,no,"Musk takes time out from running his X, Tesla and SpaceX empire to livestream about illegal immigration from U.S. border A Tesla bull questioned the logic behind Musk traveling to Eagle Pass at a time when Joe Biden is in Detroit alongside picketing UAW auto workers.",neutral,0.9015741944313049,neutral,0.7990255355834961,negative,0.7520089149475098,neutral,0.5417464971542358
Fox News,Elizabeth Heckman,9/29/2023,"AOC takes aim at Elon Musk, GOP lawmaker for 'joyride' at southern border",'FOX & Friends' co-hosts react to Elon Musk's trip to the southern border and the criticism received by far-left Rep. Alexandria-Ocasio Cortez for making the trip.,"Rep. Alexandria Ocasio-Cortez, D-N.Y., went after Republican House colleague Tony Gonzales after he visited the southern border with billionaire entrepreneur Elon Musk. 
""Whats funny about this phot [+3745 chars]",neutral,no,"AOC takes aim at Elon Musk, GOP lawmaker for 'joyride' at southern border 'FOX & Friends' co-hosts react to Elon Musk's trip to the southern border and the criticism received by far-left Rep. Alexandria-Ocasio Cortez for making the trip.",negative,0.49461108446121216,neutral,0.5467963814735413,negative,0.9235864877700806,negative,0.7743535041809082
Reuters,Aditya Soni,9/29/2023,"Tesla's deliveries expected to fall on plant shutdowns, soft demand","Tesla may miss estimates for third-quarter deliveries due to planned factory shutdowns and soft demand that led the automaker to boost discounts, several Wall Street analysts warned in the run-up to the report that could come as early as Sunday.","Sept 29 (Reuters) - Tesla may miss estimates for third-quarter deliveries due to planned factory shutdowns and soft demand that led the automaker to boost discounts, several Wall Street analysts warn [+3440 chars]",negative,yes,"Tesla's deliveries expected to fall on plant shutdowns, soft demand Tesla may miss estimates for third-quarter deliveries due to planned factory shutdowns and soft demand that led the automaker to boost discounts, several Wall Street analysts warned in the run-up to the report that could come as early as Sunday.",negative,0.9705291986465454,negative,0.9651147127151489,negative,0.9615522623062134,negative,0.9734798073768616
Business Insider,Beatrice Nolan,9/29/2023,Elon Musk suggests a Trump-style wall should be built at the US-Mexico border to control immigration,"The billionaire took a Thursday trip to Eagle Pass, Texas, to livestream the border crisis.","Elon Musk visited Eagle Pass, Texas, on September 28.John Moore via Getty Images
<ul><li>Elon Musk believes that a wall should be built at the US-Mexico border for security reasons.</li><li>The bill [+2314 chars]",neutral,no,"Elon Musk suggests a Trump-style wall should be built at the US-Mexico border to control immigration The billionaire took a Thursday trip to Eagle Pass, Texas, to livestream the border crisis.",neutral,0.8259834051132202,neutral,0.860307514667511,neutral,0.6232861876487732,neutral,0.8225492238998413
The Hill,Sarah Fortinsky,9/29/2023,EEOC sues Tesla over alleged racial discrimination of Black employees,"The U.S. Equal Employment Opportunity Commission (EEOC) sued Tesla on Thursday, arguing that Elon Musks electric-vehicle company has discriminated against its Black employees by subjecting them to severe or pervasive racial harassment and by creating a host","The U.S. Equal Employment Opportunity Commission (EEOC) sued Tesla on Thursday, arguing that Elon Musks electric-vehicle company has discriminated against its Black employees by subjecting them to se [+2149 chars]",negative,yes,"EEOC sues Tesla over alleged racial discrimination of Black employees The U.S. Equal Employment Opportunity Commission (EEOC) sued Tesla on Thursday, arguing that Elon Musks electric-vehicle company has discriminated against its Black employees by subjecting them to severe or pervasive racial harassment and by creating a host",negative,0.9360673427581787,negative,0.9470524787902832,negative,0.9394664764404297,negative,0.9315394759178162
Business Insider,ktan@insider.com (Kwan Wei Kevin Tan),9/29/2023,"A cowboy-hat-donning, aviator-shades-wearing Elon Musk hiked down south to Texas to try to make a point about migration","Musk's also claimed on X on Wednesday that the US needs a border wall to keep migrants who don't have ""some shred of evidence to claim asylum"" out.","Elon Musk on Thursday put on a cowboy hat and headed to Texas in what appeared to be an attempt to make a point about migration across the Southern border.
""Elon here. I'm at Eagle Pass. Just arrive [+3070 chars]",neutral,no,"A cowboy-hat-donning, aviator-shades-wearing Elon Musk hiked down south to Texas to try to make a point about migration Musk's also claimed on X on Wednesday that the US needs a border wall to keep migrants who don't have ""some shred of evidence to claim asylum"" out.",neutral,0.812537670135498,neutral,0.8747530579566956,neutral,0.5456969738006592,neutral,0.6511983275413513
Mashable,James Paul,9/29/2023,Mark Zuckerberg Believes X/Twitter Might Not Reach Its Potential Under Elon Musk: Hes Been Pretty Polarizing,Mark Zuckerberg Believes X/Twitter Might Not Reach Its Potential Under Elon Musk: Hes Been Pretty Polarizingmashable.com,The world's 8th richest techbro believes the worlds richest techbro aint handling his venture well. Meta boss Mark Zuckerberg thinks X (formerly Twitter) is now less likely to hit maximum potential w [+1976 chars],negative,no,Mark Zuckerberg Believes X/Twitter Might Not Reach Its Potential Under Elon Musk: Hes Been Pretty Polarizing Mark Zuckerberg Believes X/Twitter Might Not Reach Its Potential Under Elon Musk: Hes Been Pretty Polarizingmashable.com,negative,0.6113231182098389,positive,0.5772342085838318,neutral,0.6802816987037659,neutral,0.8500344753265381
Next Big Future,Brian Wang,9/29/2023,Pepsi Tesla Semi Truck Drives 1076 Mile in One Day to Show Off,One of the Pepsi Tesla Semi Trucks was driven for 1076 Miles in one day. This was on the 17th day when the three trucks had over 2600 miles of combined driving in one day. This shows that Tesla Semis can have multiple fast chargings in one day to give 240% of,Brian Wang is a Futurist Thought Leader and a popular Science blogger with 1 million readers per month. His blog Nextbigfuture.com is ranked #1 Science News Blog. It covers many disruptive technology [+593 chars],positive,yes,Pepsi Tesla Semi Truck Drives 1076 Mile in One Day to Show Off One of the Pepsi Tesla Semi Trucks was driven for 1076 Miles in one day. This was on the 17th day when the three trucks had over 2600 miles of combined driving in one day. This shows that Tesla Semis can have multiple fast chargings in one day to give 240% of,neutral,0.7064160108566284,neutral,0.9305434226989746,neutral,0.8819719552993774,neutral,0.8729057908058167
Business Insider,Grace Kay,9/30/2023,"Elon Musk's dad, 77, says he'd have more kids  but only if he could find a woman under 35","Elon Musk's father, Errol, has seven known children, including two he had with his former stepdaughter. He told Insider he'd have more.","Errol Musk, the father of Elon Musk, told Insider he'd be open to having more children.Denver Post Photo by Cyrus McCrimmon
<ul><li>Errol Musk said he'd be open to having more children if he could f [+4024 chars]",neutral,no,"Elon Musk's dad, 77, says he'd have more kids  but only if he could find a woman under 35 Elon Musk's father, Errol, has seven known children, including two he had with his former stepdaughter. He told Insider he'd have more.",neutral,0.8842877149581909,neutral,0.9119529128074646,neutral,0.9295226335525513,neutral,0.9314627051353455
