source_name,author,date,title,description,content,title_label,title_score,content_label,content_score,description_label,description_score
Time,Alana Semuels,2023-09-26,Rooftop Solar Power Has a Dark Side,"The companies that own many leased solar systems on Americans' rooftops are going out of business, leaving homeowners with failing panels.","This year, during the heat of summer, when temperatures in New York surpassed 90°F, the 22 solar panels on the roof of my house were doing absolutely nothing.
This is not something I learned until S… [+24936 chars]",neutral,0.6136143207550049,neutral,0.8672155141830444,neutral,0.6136143207550049
CBS News,Kerry Breen,2023-09-26,"Jewish leaders criticize Elon Musk for antisemitism on X, formerly Twitter","A group of rabbis, academics and activists said the behavior of owner Elon Musk has allowed ""a new stage in antisemitic discourse"" to ""spread like wildfire"" on the social media site.","A group of 100 Jewish leaders, including some prominent rabbis and academics, released a public letter criticizing X, the social media platform formerly known as Twitter, and its owner Elon Musk for … [+4143 chars]",negative,0.6824061274528503,negative,0.8549362421035767,negative,0.6824061274528503
Ars Technica,Kevin Purdy,2023-09-26,"EVgo knows that DC fast charging is still rough, so it’s fixing more stations","It's a tricky thing, telling customers that your stations are far from perfect.","Enlarge/ If my dad had been able to show me the intricate dance between smartphone app, car, cable, and station, perhaps my first outing wouldn't have been quite so confusing.
31 with 
EVgo, one of… [+3863 chars]",neutral,0.8071333765983582,neutral,0.9122728705406189,neutral,0.8071333765983582
Fox News,Lindsay Kornick,2023-09-26,"One year later, AOC continues to suggest that she will trade in her non-union made Tesla","Rep. Alexandria Ocasio-Cortez, D-N.Y., originally claimed she would trade in her Tesla back in May 2022 over her online feud with Elon Musk and his politics.","Rep. Alexandria Ocasio-Cortez, D-N.Y. has still not traded in her non-union made Tesla after suggesting over a year ago she would trade in the vehicle. 
On CBS ""Face the Nation"" Sunday, Ocasio-Corte… [+3668 chars]",neutral,0.9143193960189819,neutral,0.8519008755683899,neutral,0.9143193960189819
ABC News (AU),Emilia Terzon,2023-09-26,Why Australia's fuel efficiency debate is all coming down to our love of 4WDs and utes,"Automotive brands are being accused of pushing a ""loophole"" policy so they can keep selling dirty and inefficient vehicles to Australian consumers.","Fears are growing that Australia will continue to be a dumping ground for dirty and inefficient vehicles, as the federal government designs laws to limit the carbon emissions of new cars sold. 
Aust… [+8892 chars]",neutral,0.9168484807014465,negative,0.7205575108528137,neutral,0.9168484807014465
Fox News,Adam Shaw,2023-09-26,Elon Musk to visit southern border in Texas as migrant numbers hit new records,"Tesla founder Elon Musk said on Tuesday that he intends to Eagle Pass, Texas, which has been the epicenter of the recent surge in migrant numbers at the southern border.","Tech billionaire Elon Musk said on Tuesday he will visit the southern border in Eagle Pass, Texas, in the coming days as the ongoing migrant crisis is escalating and seeing new record numbers.
Musk,… [+2897 chars]",neutral,0.6744019985198975,neutral,0.5310752987861633,neutral,0.6744019985198975
ABC News (AU),Jasmine Hines,2023-09-26,Tesla battery on fire at major Queensland renewable energy storage site,"Firefighting crews worked through the night to contain the battery blaze, with Tesla to investigate the cause of the fire.","A Tesla battery continues to burn at one of Queenslands first large-scale battery storage sites after it caught fire last night.
Police were called to the incident in Childs Avenue in Bouldercombe, … [+1060 chars]",negative,0.736074686050415,negative,0.5044602155685425,negative,0.736074686050415
The Verge,Umar Shakir,2023-09-26,"EVgo is trying to turn around complaints about slow, broken EV chargers",Electric vehicle roadtrips are hard when DC fast chargers are broken and unreliable. EVgo’s ReNew program is the company’s in-progress effort to fix its charging stations.,"EVgo is trying to turn around complaints about slow, broken EV chargers
EVgo is trying to turn around complaints about slow, broken EV chargers
 / Taking longer trips in an EV is hard when charging… [+4813 chars]",negative,0.9241208434104919,negative,0.6273636221885681,negative,0.9241208434104919
Engadget,Mat Smith,2023-09-26,The Morning After: Amazon bets $4 billion on an OpenAI rival,"Amazon’s bid for AI glory is in the billions. It’s investing up to $4 billion in OpenAI rival Anthropic to provide advanced deep learning and other services for its Amazon Web Services (AWS) customers. Google has already invested $400 million in the company, …",Amazons bid for AI glory is in the billions. Its investing up to $4 billion in OpenAI rival Anthropic to provide advanced deep learning and other services for its Amazon Web Services (AWS) customers.… [+3146 chars],neutral,0.8920938968658447,neutral,0.7338318228721619,neutral,0.8920938968658447
The Times of India,ET Online,2023-09-26,"Tesla's humanoid robot Optimus can now do intricate yoga poses, boss Elon Musk hails it as 'Progress'","Tesla has shared a video showcasing its AI-powered humanoid robot, Optimus, performing various tasks with precision and even doing yoga poses. The video has gone viral, amassing over 12 million views. Tesla has invited collaboration to further develop Optimus…","The year 2023 has seen rapid progress in the field of generative artificial intelligence (AI) and now Elon Musk's Tesla is making waves after sharing a video featuring its AI-powered humanoid robot, … [+2940 chars]",neutral,0.8831713795661926,neutral,0.5170817375183105,neutral,0.8831713795661926
CBC News,Jacques Poitras,2023-09-26,Minister's exclusive EV charging station frustrates other Fredericton drivers,"An electric vehicle charger, which N.B. Power says costs about $150,000, is directly in front of the parking spot reserved for Environment and Climate Change Minister Gary Crossman.","Everything was looking good for Kiirsti Owen when she pulled into the parking lot at Marysville Place in Fredericton one day last year.
Owen, a doctoral student at the University of New Brunswick, n… [+5396 chars]",neutral,0.6980656385421753,neutral,0.8674001693725586,neutral,0.6980656385421753
Mashable,James Paul,2023-09-26,OpenAI’s Boss Sam Altman Spent Some Time In An Ashram After Selling First Startup And Breaking Up,OpenAI’s Boss Sam Altman Spent Some Time In An Ashram After Selling First Startup And Breaking Upmashable.com,"The big daddy of AI right now, Samuel Harris Altman, has all the bearings of an exhausted techbro. Whirlwinding itinerary, juggling startups, traveling, investing, and more, with negligible to zero l… [+2381 chars]",neutral,0.8752253651618958,neutral,0.9264041185379028,neutral,0.8752253651618958
Business Insider,Theron Mohamed,2023-09-26,"Stocks, banks, and real estate are headed for trouble - and a recession is still looming, Wall Street legend Byron Wien warns","The S&P 500 could tank 20%, a wave of loan defaults could hit banks and commercial real estate, and a recession could set in next year, Byron Wien says.","Byron Wien.REUTERS/Brendan McDermid
<ul>
<li>Stocks, real estate, banks, and the economy may be in danger, Byron Wien has warned.</li>
<li>Earnings weakness could tank the S&P 500 by 10% or 20%, the… [+3564 chars]",negative,0.9016839861869812,negative,0.9722278118133545,negative,0.9016839861869812
The Jerusalem Post,By JERUSALEM POST STAFF,2023-09-26,WATCH LIVE: Israel remembers Yom Kippur War's fallen soldiers in state memorial,The 50th year since the Yom Kippur War was marked with clashes between secular and religious Jews in Tel Aviv over a gender-segregated prayer service set up in Tel Aviv.,"Prime Minister Benjamin Netanyahu is set to attend the 50th-anniversary state memorial service for Israel's fallen soldiers in the Yom Kippur War at Mount Herzl on Tuesday morning.
Netanyahu returne… [+965 chars]",neutral,0.8251744508743286,neutral,0.8963874578475952,neutral,0.8251744508743286
The Jerusalem Post,By SUSAN HATTIS ROLEF,2023-09-26,Netanyahu's week in the US will be remembered as one of his worst visits - opinion,"On several occasions during his trip to the US. Netanyahu expressed his contempt for the demonstrators, both verbally and in motions of disparagement.","Last week, I felt a little sorry for Prime Minister Benjamin Netanyahu, since I believed, on the basis of the available information, that his visit to the US would be remembered as one of his worst s… [+7605 chars]",negative,0.784258246421814,negative,0.7293059825897217,negative,0.784258246421814
The Irish Times,Colin Gleeson,2023-09-26,Global stocks fall on fears of higher interest rates for longer,Irish agri-services group Origin Enterprises rose 3.5 per cent in Dublin after it said revenue rose last year,Equities around the world were lower on Tuesday in a choppy trading session as Treasury yields stayed close to 2007 levels while fears of higher for longer interest rates ate into appetites for riski… [+3628 chars],negative,0.9335187673568726,negative,0.9631375074386597,negative,0.9335187673568726
IGN,Ryan Dinsdale,2023-09-26,"Elon Musk Was Never in Cyberpunk 2077, CD Projekt Dev Says, Despite Him Demanding a Cameo","Elon Musk was never in Cyberpunk 2077 according to one CD Projekt Red developer, despite the Tesla and X boss demanding a cameo.","Elon Musk was never in Cyberpunk 2077 according to one CD Projekt Red developer, despite the Tesla and X boss demanding a cameo.
Cyberpunk 2077 senior quest designer Patrick K. Mills said the widely… [+2053 chars]",neutral,0.9258803129196167,neutral,0.902076005935669,neutral,0.9258803129196167
CBC News,,2023-09-26,"Fast EV charger not 'private,' minister says — but public can't use it",New Brunswick’s environment minister says he doesn’t have access to a “private” charging station exclusively for his electric vehicle — though he admits he’s more likely to be able to use it than anyone else.,"New Brunswick's environment minister says he doesn't have access to a ""private"" charging station exclusively for his electric vehicle  though he admits he's more likely to be able to use it than anyo… [+1728 chars]",neutral,0.9014489650726318,neutral,0.9096643328666687,neutral,0.9014489650726318
